popularity,loudness,instrumentalness,danceability,audio_valence,liveness,acousticness,tempo
64,-4.296,0.0,0.6559999999999999,0.862,0.306,0.22,130.446
61,-9.842,0.0,0.544,0.456,0.11,0.188,83.47200000000001
62,-10.526,0.0,0.63,0.357,0.0589,0.235,138.218
66,-6.507999999999999,0.0,0.7020000000000001,0.457,0.127,0.5539999999999999,102.404
63,-6.102,0.0,0.563,0.602,0.128,0.5770000000000001,179.351
61,-9.349,0.0,0.764,0.8859999999999999,0.0823,0.35,116.115
68,-11.121,4.26e-06,0.737,0.87,0.208,0.0248,99.983
61,-7.745,0.0,0.6759999999999999,0.591,0.192,0.191,98.234
64,-5.297999999999999,0.0,0.643,0.96,0.948,0.0196,124.027
63,-9.327,0.0,0.778,0.964,0.128,0.17,136.733
61,-7.006,0.0,0.7090000000000001,0.852,0.336,0.434,140.664
61,-7.275,0.0,0.612,0.841,0.311,0.273,80.771
67,-8.698,0.0,0.5920000000000001,0.784,0.148,0.207,78.235
70,-6.879,0.0002,0.601,0.27,0.132,0.377,75.031
69,-2.958,0.0060799999999999,0.573,0.206,0.109,0.00551,149.94899999999998
71,-8.544,0.0003779999999999,0.578,0.64,0.182,0.203,98.273
73,-6.061,0.0,0.7120000000000001,0.638,0.186,0.44,141.21200000000002
64,-10.962,0.0873,0.551,0.231,0.2769999999999999,0.8959999999999999,90.957
71,-5.476,0.0,0.444,0.296,0.152,0.4529999999999999,115.058
63,-7.223,0.000496,0.659,0.537,0.128,0.5670000000000001,160.056
64,-5.597,0.0,0.386,0.289,0.233,0.263,89.807
62,-3.374,4.89e-06,0.61,0.114,0.102,0.327,139.942
76,-6.025,1.96e-06,0.583,0.636,0.284,0.00541,150.305
72,-6.047000000000001,0.0,0.703,0.625,0.0642,0.123,111.943
93,-2.867,0.0,0.747,0.687,0.0586,0.374,128.005
79,-5.924,0.0,0.962,0.728,0.109,0.0161,125.035
92,-5.507000000000001,3.11e-06,0.6990000000000001,0.354,0.294,0.04,121.993
64,-4.145,0.000632,0.846,0.46,0.122,0.45,97.03
77,-5.84,0.0,0.688,0.451,0.0982,0.3,114.011
65,-5.515,0.0,0.777,0.413,0.105,0.239,110.007
77,-6.063,0.0,0.6859999999999999,0.266,0.0914,0.0599,99.968
74,-6.122000000000001,0.0,0.496,0.62,0.325,0.00954,191.928
67,-7.912000000000001,3.58e-06,0.6679999999999999,0.6509999999999999,0.145,0.2289999999999999,83.17
71,-5.937,0.0,0.746,0.948,0.264,0.168,182.018
67,-5.672999999999999,0.0,0.765,0.759,0.0681,0.19,90.336
64,-4.58,8.37e-06,0.711,0.787,0.0987,0.52,182.92
68,-11.112,0.0,0.68,0.8220000000000001,0.0925,0.0343,169.18400000000003
61,-6.0,2.84e-06,0.642,0.97,0.0705,0.048,188.003
63,-5.417000000000001,0.0,0.789,0.78,0.0891,0.3979999999999999,94.001
65,-6.044,3.4e-05,0.768,0.937,0.0929,0.312,84.714
62,-8.79,0.0,0.532,0.715,0.0822,0.0253,96.341
74,-5.317,0.0,0.597,0.688,0.978,0.0339,92.869
62,-7.13,0.311,0.53,0.6940000000000001,0.2739999999999999,0.2339999999999999,174.44099999999997
62,-6.144,0.0,0.623,0.935,0.126,0.377,151.389
62,-7.547999999999999,0.0,0.551,0.916,0.192,0.144,181.931
76,-8.618,0.0,0.611,0.476,0.332,0.0193,122.752
68,-4.949,0.812,0.604,0.835,0.1119999999999999,0.000563,125.99
68,-10.761,0.812,0.604,0.3879999999999999,0.0625,0.000295,137.064
64,-4.612,0.000225,0.748,0.659,0.068,0.00083,123.925
67,-6.02,0.00941,0.498,0.47,0.352,0.0003129999999999,128.034
62,-7.192,0.00613,0.716,0.275,0.102,0.00855,127.113
67,-9.083,0.00225,0.494,0.0722,0.147,0.8220000000000001,126.063
63,-10.313,0.00014,0.3339999999999999,0.225,0.136,0.6579999999999999,129.127
67,-9.57,0.122,0.305,0.181,0.0916,0.475,113.47
66,-7.345,1.05e-06,0.3939999999999999,0.1969999999999999,0.0804,0.0346,77.02600000000001
64,-10.666,0.0745,0.4629999999999999,0.184,0.118,0.6729999999999999,64.831
68,-6.83,7.06e-05,0.679,0.5579999999999999,0.111,0.758,123.082
68,-11.49,0.0723,0.523,0.106,0.123,0.867,126.028
61,-13.54,0.713,0.49,0.28,0.136,0.614,126.62
61,-4.334,4.89e-05,0.509,0.421,0.076,0.273,142.889
64,-11.149,2.94e-05,0.347,0.24,0.126,0.826,149.681
67,-13.635,0.000168,0.747,0.778,0.107,0.908,123.789
80,-8.755,4.04e-05,0.63,0.315,0.114,0.611,144.871
72,-7.956,6.63e-05,0.736,0.487,0.1169999999999999,0.506,147.971
75,-6.777,0.000223,0.767,0.489,0.103,0.893,123.921
84,-7.65,0.0317,0.511,0.1689999999999999,0.084,0.816,144.892
78,-6.169,0.000732,0.389,0.1989999999999999,0.1159999999999999,0.178,117.055
88,-7.355,0.0,0.522,0.236,0.135,0.536,89.792
84,-5.396,0.0,0.479,0.35,0.148,0.414,85.913
86,-8.461,0.0,0.483,0.247,0.1159999999999999,0.737,170.16299999999998
83,-13.4,0.0,0.492,0.18,0.1009999999999999,0.687,92.6
75,-5.718999999999999,0.0277,0.611,0.51,0.123,0.2019999999999999,101.038
67,-11.292,0.0,0.452,0.158,0.128,0.682,77.491
65,-5.127999999999999,0.000805,0.312,0.25,0.127,0.8809999999999999,129.622
71,-9.431,0.0,0.62,0.691,0.344,0.8009999999999999,100.385
73,-5.731,0.0,0.489,0.494,0.132,0.0312,86.016
77,-5.561,0.0,0.654,0.8540000000000001,0.305,0.701,173.09400000000002
79,-5.997000000000001,0.0,0.541,0.255,0.775,0.299,129.85299999999998
68,-6.443,0.0,0.595,0.217,0.106,0.0322,130.05
69,-34.255,0.917,0.196,0.053,0.106,0.992,72.125
65,-21.786,0.594,0.102,0.0341,0.0699,0.941,79.609
64,-10.871,0.0,0.413,0.354,0.0912,0.411,86.35
62,-15.129,0.249,0.579,0.185,0.126,0.81,135.65200000000002
64,-13.404000000000002,0.0136,0.62,0.155,0.107,0.638,129.97899999999998
62,-13.004,0.892,0.5760000000000001,0.252,0.0841,0.897,119.277
65,-6.916,0.00648,0.525,0.483,0.0769,0.176,91.708
62,-8.198,0.023,0.476,0.161,0.0773,0.732,149.389
63,-15.169,0.0944,0.648,0.0848,0.366,0.8640000000000001,119.96
65,-9.158,0.213,0.492,0.591,0.228,0.0121,112.598
66,-5.638,0.0,0.3829999999999999,0.62,0.0942,0.0276,101.603
66,-9.415,9.1e-05,0.472,0.7490000000000001,0.154,0.00224,115.999
65,-7.077999999999999,0.6920000000000001,0.32,0.74,0.176,0.00033,84.696
69,-9.034,5.9e-05,0.3229999999999999,0.54,0.073,0.00562,144.27100000000002
65,-5.559,0.0944,0.372,0.7559999999999999,0.13,0.00101,161.964
75,-8.125,0.0,0.731,0.958,0.214,0.184,117.656
63,-13.799,0.000194,0.551,0.777,0.151,0.0336,142.167
64,-8.712,0.000366,0.7609999999999999,0.966,0.132,0.0922,122.764
67,-7.255,0.004,0.78,0.957,0.0621,0.0744,157.90200000000002
66,-15.003,0.00106,0.596,0.3429999999999999,0.121,0.000897,99.807
61,-3.5810000000000004,0.557,0.523,0.324,0.119,0.00336,139.997
70,-5.646,0.173,0.6890000000000001,0.161,0.113,0.0409999999999999,140.079
63,-3.807,0.00799,0.635,0.434,0.0683,0.0090099999999999,145.085
72,-4.588,0.8,0.65,0.191,0.293,0.0241,129.999
67,-3.2030000000000003,0.136,0.606,0.396,0.3979999999999999,0.00401,128.018
75,-3.016,0.52,0.601,0.192,0.124,0.00116,127.958
63,-3.988,0.000138,0.626,0.258,0.0623,0.0267,127.966
62,-3.968,0.223,0.7490000000000001,0.365,0.0715,0.00212,127.993
65,-3.319,0.243,0.5720000000000001,0.0398,0.1369999999999999,0.00265,127.964
70,-3.757,0.000207,0.653,0.653,0.126,0.00812,125.966
63,-3.83,0.902,0.583,0.267,0.06,0.00141,126.028
63,-3.4760000000000004,0.000149,0.64,0.213,0.346,0.0757,127.858
64,-4.887,0.0206,0.715,0.165,0.315,0.000732,129.969
69,-3.282,0.687,0.634,0.35,0.0864,0.048,128.016
62,-3.261,0.883,0.61,0.413,0.682,0.0158,128.032
69,-1.835,0.168,0.563,0.7879999999999999,0.27,0.119,128.014
65,-3.994,0.182,0.312,0.257,0.288,0.00301,137.993
71,-5.242000000000001,0.916,0.8,0.7170000000000001,0.3879999999999999,0.0664,125.99
61,-3.4530000000000003,0.0075,0.6409999999999999,0.0358,0.0446,0.0022,129.993
64,-6.115,7.7e-05,0.471,0.248,0.301,0.02,127.983
61,-6.624,0.938,0.63,0.337,0.118,0.00138,128.014
71,-7.19,0.0511,0.662,0.11,0.127,0.0271,126.059
62,-4.165,0.0269,0.49,0.0579,0.1689999999999999,0.00209,128.047
66,-1.611,0.119,0.8,0.644,0.108,0.00596,124.989
82,-3.353,0.0,0.812,0.358,0.0617,0.308,140.048
69,-2.806,0.0,0.792,0.742,0.183,0.107,150.024
70,-4.891,0.0,0.711,0.376,0.254,0.248,146.016
76,-4.956,0.0,0.757,0.5529999999999999,0.0927,0.5329999999999999,126.01
70,-3.13,1.73e-05,0.96,0.363,0.123,0.509,116.048
76,-9.683,1.27e-05,0.7559999999999999,0.34,0.0699,0.0552,159.99200000000002
75,-6.224,0.00778,0.7959999999999999,0.561,0.1009999999999999,0.384,150.02100000000002
64,-5.144,1.24e-06,0.72,0.423,0.0972,0.123,174.93200000000002
66,-3.3680000000000003,0.0,0.805,0.387,0.163,0.556,147.97299999999998
65,-4.065,0.0,0.853,0.6890000000000001,0.506,0.173,149.99200000000002
78,-4.939,0.0,0.7979999999999999,0.292,0.0925,0.0682,151.02
72,-7.242000000000001,0.0,0.8079999999999999,0.568,0.14,0.6409999999999999,124.041
83,-7.255,0.0,0.728,0.365,0.0658,0.0524,161.9
68,-6.403,0.0,0.564,0.423,0.493,0.0969999999999999,117.489
68,-6.8260000000000005,0.0,0.825,0.391,0.106,0.0732,113.95
72,-9.446,0.0,0.815,0.623,0.611,0.54,120.054
62,-4.963,5.6e-06,0.7070000000000001,0.741,0.237,0.302,149.91299999999998
68,-4.939,0.0,0.6890000000000001,0.698,0.136,0.0485,78.514
69,-6.646,0.0783,0.705,0.4479999999999999,0.1119999999999999,0.0279999999999999,132.627
71,-3.803,6.35e-05,0.654,0.728,0.0618,0.0311,103.987
67,-5.013999999999999,0.0,0.489,0.345,0.176,0.344,170.157
66,-6.404,0.0,0.547,0.716,0.523,0.0224,79.96300000000001
67,-4.461,0.00058,0.389,0.216,0.358,0.000821,78.056
63,-3.173,6.13e-06,0.325,0.401,0.0962,0.00327,148.446
65,-6.707000000000001,2.44e-06,0.726,0.561,0.0874,0.2739999999999999,62.493
62,-4.415,0.00674,0.657,0.6509999999999999,0.248,0.262,107.995
64,-5.47,0.0,0.5870000000000001,0.591,0.331,0.0353,96.519
70,-6.665,0.342,0.597,0.621,0.254,0.557,122.959
67,-7.837000000000001,0.00975,0.356,0.607,0.0997,0.00417,166.3
73,-7.075,0.0,0.634,0.919,0.363,0.0438,156.004
69,-8.126,0.0,0.435,0.778,0.1169999999999999,0.0067599999999999,124.913
68,-3.451,2.92e-05,0.485,0.348,0.217,0.134,160.165
63,-3.464,0.0075299999999999,0.4429999999999999,0.2769999999999999,0.132,0.00321,160.043
66,-4.356,0.0,0.6809999999999999,0.718,0.0839,0.0314,162.976
65,-1.4269999999999998,0.0,0.542,0.118,0.171,0.0523,159.888
74,-3.337,0.0,0.624,0.593,0.135,0.0629,163.929
69,-6.029,0.00011,0.294,0.183,0.136,0.0398,160.566
63,-5.782,0.133,0.51,0.151,0.166,0.0233,159.885
61,-2.112,0.8390000000000001,0.665,0.135,0.0381,0.0207,160.018
65,-2.449,0.0055899999999999,0.624,0.391,0.131,0.0010199999999999,160.014
75,-5.077,0.000681,0.5589999999999999,0.605,0.68,0.0488,156.311
62,-9.406,0.000362,0.894,0.961,0.0691,0.172,127.208
70,-9.944,0.1369999999999999,0.7490000000000001,0.939,0.0501,0.13,167.084
73,-6.53,0.00166,0.539,0.752,0.76,0.382,100.812
70,-7.501,0.00109,0.529,0.5710000000000001,0.136,0.00251,138.158
66,-6.042999999999999,0.426,0.467,0.68,0.494,0.00072,169.77599999999998
67,-8.582,0.000401,0.648,0.863,0.0418,0.0182,100.437
61,-10.79,0.478,0.574,0.609,0.386,0.00031,113.097
70,-6.441,0.0,0.742,0.85,0.418,0.0838,113.371
72,-12.244000000000002,0.0,0.653,0.888,0.4029999999999999,0.249,114.37
61,-11.112,0.000573,0.703,0.772,0.911,0.0168,128.05700000000002
63,-4.705,0.0,0.564,0.3989999999999999,0.359,0.0189,101.003
67,-2.94,5.24e-05,0.596,0.578,0.0628,0.0641,118.0
66,-4.66,7.71e-06,0.643,0.526,0.495,0.096,120.723
70,-3.952,6.79e-06,0.556,0.8140000000000001,0.071,0.000728,138.986
65,-6.406000000000001,0.00829,0.642,0.273,0.547,0.0383,97.565
62,-3.195,0.000744,0.63,0.5429999999999999,0.326,0.00474,101.996
68,-4.478,0.0543,0.5479999999999999,0.857,0.152,0.0104,174.993
77,-3.714,0.28,0.763,0.5589999999999999,0.348,0.0714,103.038
70,-5.541,6.76e-06,0.87,0.726,0.0588,0.245,126.967
63,-5.141,7.85e-06,0.452,0.317,0.294,0.0347,174.037
63,-5.274,0.0,0.618,0.653,0.161,0.00861,96.048
66,-8.219,0.000648,0.5529999999999999,0.555,0.228,0.335,107.889
72,-8.377,0.000458,0.639,0.825,0.466,0.0319,128.047
78,-4.838,0.00232,0.6559999999999999,0.7909999999999999,0.1009999999999999,0.000194,117.948
66,-4.341,0.0,0.591,0.6759999999999999,0.3829999999999999,0.00391,100.043
61,-6.5360000000000005,1.7100000000000002e-05,0.774,0.639,0.0933,0.0155,118.021
68,-5.372999999999999,5.8e-05,0.604,0.7070000000000001,0.192,0.0564,144.085
65,-7.681,0.000629,0.644,0.831,0.1689999999999999,0.142,154.903
77,-5.835,0.0,0.56,0.371,0.161,0.00847,112.96
70,-5.526,0.0,0.5660000000000001,0.445,0.315,0.0338,101.006
67,-6.812,0.171,0.531,0.34,0.124,0.0701,129.139
61,-6.86,3.28e-05,0.774,0.648,0.127,0.4429999999999999,90.055
77,-12.603,0.0,0.7979999999999999,0.633,0.625,0.603,93.994
80,-5.756,0.0,0.474,0.503,0.133,0.0292,86.131
83,-4.89,0.0,0.611,0.624,0.1119999999999999,0.000837,168.15400000000002
63,-2.476,0.00075,0.6559999999999999,0.916,0.0731,0.0205,120.011
73,-14.567,0.0,0.477,0.38,0.0875,0.928,88.917
65,-3.889,0.000362,0.773,0.77,0.437,0.00431,120.988
82,-7.695,0.0,0.711,0.294,0.149,0.154,119.945
63,-4.75,0.0,0.442,0.493,0.0708,0.0302,97.969
63,-9.56,0.132,0.5489999999999999,0.13,0.639,0.97,87.024
83,-5.692,0.0,0.649,0.506,0.136,0.733,150.036
73,-5.271,0.0,0.517,0.4479999999999999,0.113,0.0144,96.002
65,-4.942,0.0,0.5489999999999999,0.307,0.1009999999999999,0.316,155.745
76,-6.611000000000001,0.00503,0.6609999999999999,0.371,0.157,0.121,125.06
85,-7.877999999999999,0.0384,0.828,0.853,0.0808,0.325,123.931
72,-5.303,1.04e-06,0.733,0.6509999999999999,0.14,0.414,91.003
75,-7.1160000000000005,0.0,0.516,0.696,0.15,0.0322,98.94
84,-6.609,0.022,0.7490000000000001,0.674,0.0977,0.0563,108.999
74,-6.381,0.0,0.494,0.1,0.0882,0.669,147.924
68,-5.019,0.0,0.627,0.481,0.0768,0.127,115.005
71,-3.212,6.65e-06,0.585,0.621,0.0868,0.154,174.041
64,-5.303,1.04e-06,0.733,0.6509999999999999,0.14,0.414,91.003
71,-7.813,0.0,0.392,0.288,0.1169999999999999,0.27,113.537
82,-7.837999999999999,0.0,0.665,0.134,0.107,0.437,129.911
71,-7.727,0.0,0.623,0.594,0.104,0.0632,81.01899999999999
68,-4.357,0.0,0.4539999999999999,0.568,0.181,0.0364,184.353
93,-4.249,0.0,0.754,0.555,0.203,0.315,93.983
92,-3.482,0.00524,0.773,0.772,0.108,0.372,95.038
94,-3.445,1.28e-05,0.903,0.442,0.0595,0.542,96.507
91,-4.883,0.0,0.7490000000000001,0.901,0.2319999999999999,0.31,180.049
73,-4.598,3.29e-06,0.7090000000000001,0.7090000000000001,0.249,0.146,174.00599999999997
86,-4.731,0.0,0.7340000000000001,0.511,0.0658,0.128,89.961
86,-1.358,1.95e-06,0.649,0.664,0.095,0.174,174.074
92,-3.695,2.93e-05,0.7909999999999999,0.82,0.104,0.354,94.014
90,-3.324,0.0,0.6859999999999999,0.63,0.0652,0.0481,183.971
89,-4.957,3.77e-05,0.6629999999999999,0.738,0.0778,0.0561,180.113
88,-2.942,4.71e-06,0.728,0.416,0.143,0.2789999999999999,130.059
92,-3.713,5.14e-06,0.772,0.295,0.106,0.307,100.048
90,-1.948,0.0,0.632,0.784,0.0705,0.048,182.18400000000003
75,-3.773,0.0,0.623,0.355,0.0708,0.0097,105.147
86,-11.134,5.65e-06,0.573,0.764,0.198,0.94,177.601
83,-2.492,4.59e-06,0.8390000000000001,0.529,0.282,0.0622,92.004
87,-3.035,0.0,0.772,0.853,0.434,0.188,94.981
82,-4.736000000000001,0.00181,0.857,0.589,0.0851,0.187,94.028
81,-5.048,0.00103,0.81,0.856,0.0638,0.069,94.025
68,-5.494,1.91e-06,0.7759999999999999,0.647,0.414,0.2189999999999999,102.047
72,-4.5280000000000005,0.0,0.6729999999999999,0.96,0.124,0.291,179.984
77,-4.395,0.0,0.8370000000000001,0.73,0.261,0.318,90.996
80,-5.119,0.0,0.703,0.79,0.192,0.1369999999999999,95.031
77,-2.029,6.6e-06,0.878,0.85,0.392,0.09,110.04
63,-4.939,0.0,0.7979999999999999,0.292,0.0925,0.0682,151.02
69,-8.437999999999999,0.0,0.5579999999999999,0.371,0.127,0.108,173.87900000000002
74,-3.449,1.49e-05,0.76,0.5589999999999999,0.149,0.00307,115.705
75,-7.622999999999999,0.00462,0.708,0.7040000000000001,0.094,0.629,87.90700000000001
77,-3.074,0.0,0.617,0.632,0.143,0.3879999999999999,163.2
62,-5.757000000000001,0.0004559999999999,0.6559999999999999,0.935,0.102,0.237,137.001
81,-6.613,0.0,0.669,0.867,0.198,0.337,114.405
65,-6.454,0.0,0.778,0.843,0.127,0.564,96.464
71,-6.152,0.0,0.568,0.612,0.114,0.624,159.881
75,-6.48,1.3e-06,0.823,0.525,0.107,0.262,124.067
71,-7.004,1.2e-06,0.708,0.609,0.085,0.139,129.91
66,-2.939,0.0,0.742,0.7240000000000001,0.1119999999999999,0.243,113.051
65,-4.316,0.00976,0.474,0.0394,0.05,0.000109,125.025
61,-3.431,0.00548,0.2289999999999999,0.115,0.318,7.03e-05,156.623
80,-5.369,0.0,0.662,0.29,0.356,0.0529,133.969
72,-4.638999999999999,0.00157,0.7709999999999999,0.6829999999999999,0.0537,0.00543,88.99700000000001
74,-4.968,0.0,0.638,0.649,0.0803,0.139,124.072
65,-6.019,0.00196,0.7170000000000001,0.332,0.126,0.0358,96.976
66,-6.223,7.78e-06,0.964,0.6459999999999999,0.214,0.0668,129.994
78,-3.865,7.04e-06,0.884,0.594,0.118,0.063,99.987
67,-10.316,0.00432,0.8290000000000001,0.8029999999999999,0.612,0.00216,111.848
61,-5.198,0.000155,0.792,0.509,0.2239999999999999,0.00602,108.054
75,-6.197,0.000159,0.606,0.309,0.1159999999999999,0.00182,130.018
76,-6.785,0.0,0.617,0.324,0.419,0.0026,122.925
73,-5.231,0.0,0.647,0.396,0.119,0.0598,99.933
73,-3.87,0.0,0.858,0.922,0.0741,0.0761,117.009
65,-6.666,5.93e-06,0.7020000000000001,0.743,0.0879,0.258,154.911
77,-4.249,0.0066599999999999,0.785,0.833,0.0661,0.0149,126.018
76,-3.686,0.0,0.61,0.521,0.0592,0.0142,122.012
84,-3.922,0.0,0.6709999999999999,0.389,0.267,0.0323,139.931
78,-2.32,0.00431,0.725,0.905,0.0864,0.115,127.051
61,-3.148,0.0,0.6990000000000001,0.88,0.292,0.165,112.013
63,-1.891,0.0,0.627,0.85,0.351,0.126,154.045
65,-4.291,0.0,0.672,0.6890000000000001,0.3289999999999999,0.223,93.94
77,-4.694,0.0,0.7909999999999999,0.669,0.301,0.0114,112.11
65,-2.877,0.0,0.718,0.7509999999999999,0.0679,0.0806,114.285
76,-3.801,0.0,0.7140000000000001,0.8140000000000001,0.0553,0.191,149.985
75,-2.756,0.0,0.727,0.726,0.113,0.015,129.993
75,-4.332,0.0,0.613,0.645,0.23,0.0157,169.917
74,-4.019,1.15e-06,0.774,0.505,0.283,0.00427,98.1
76,-4.618,0.00745,0.732,0.898,0.306,0.0774,159.998
67,-2.763,8.49e-06,0.742,0.516,0.142,0.00117,112.95
64,-2.452,0.000234,0.7659999999999999,0.608,0.332,0.293,109.954
72,-3.315,0.0,0.7090000000000001,0.515,0.0839,0.0409,125.042
81,-4.515,0.0,0.557,0.344,0.306,0.00267,77.501
72,-4.346,4.81e-05,0.7490000000000001,0.672,0.0678,0.0319,145.983
77,-4.035,0.0,0.598,0.687,0.0677,0.022,129.819
69,-6.391,4.13e-06,0.8270000000000001,0.352,0.043,0.0214,95.999
67,-2.083,0.0,0.594,0.777,0.0324,0.128,123.752
68,-2.952,0.0,0.722,0.831,0.409,0.141,100.024
66,-2.261,5.35e-06,0.67,0.531,0.221,0.0363,97.004
64,-3.903,0.0,0.649,0.594,0.066,0.0218,128.05100000000002
68,-3.912,1.9e-06,0.6709999999999999,0.5820000000000001,0.3929999999999999,0.0599,121.987
66,-3.266,0.0,0.735,0.813,0.165,0.00511,117.975
74,-4.234,0.0,0.682,0.785,0.0927,0.0569,155.12
67,-4.668,2.09e-06,0.687,0.7120000000000001,0.12,0.00396,142.03799999999998
61,-3.889,4.99e-05,0.609,0.7440000000000001,0.3279999999999999,0.0263,112.011
64,-7.879,0.843,0.9,0.713,0.287,0.2289999999999999,95.508
68,-6.736000000000001,0.0,0.639,0.96,0.0726,0.0197,150.007
63,-3.713,0.0,0.65,0.7170000000000001,0.0682,0.0457,115.001
61,-3.092,0.0,0.584,0.57,0.313,0.0188,119.859
64,-6.53,1.09e-06,0.541,0.203,0.151,0.00114,144.218
66,-5.407,0.00659,0.596,0.5720000000000001,0.104,0.00878,132.994
64,-6.528,0.0146,0.677,0.679,0.105,0.242,110.193
66,-5.852,0.0,0.545,0.44,0.102,0.0583,114.523
68,-7.151,0.0,0.579,0.3929999999999999,0.0958,0.0856,80.001
71,-4.898,0.0,0.578,0.503,0.13,0.65,75.995
72,-6.386,0.000532,0.7440000000000001,0.961,0.0692,0.0723,114.991
65,-10.465,0.0,0.657,0.8420000000000001,0.31,0.361,133.612
70,-8.113999999999999,0.0033799999999999,0.659,0.946,0.168,0.487,98.148
63,-10.682,0.0,0.401,0.816,0.13,0.3939999999999999,181.701
65,-6.1370000000000005,0.0,0.6459999999999999,0.8190000000000001,0.061,0.00495,108.84
73,-5.464,0.00165,0.7909999999999999,0.962,0.1669999999999999,0.522,105.854
63,-13.083,0.0,0.541,0.938,0.2339999999999999,0.298,171.99200000000002
71,-10.23,0.0,0.691,0.885,0.457,0.627,128.518
66,-7.765,0.000469,0.71,0.955,0.0975,0.451,93.603
67,-8.203,0.0151,0.813,0.774,0.113,0.245,114.58
65,-9.26,0.000763,0.74,0.629,0.17,0.551,102.889
72,-11.251,1.51e-05,0.883,0.925,0.0744,0.2789999999999999,111.548
80,-10.72,0.0,0.579,0.6729999999999999,0.0981,0.625,104.564
71,-9.628,0.0,0.5760000000000001,0.947,0.0777,0.16,106.978
66,-13.2,0.00113,0.6809999999999999,0.623,0.0751,0.633,123.423
65,-6.449,0.0,0.69,0.905,0.603,0.374,110.102
64,-5.954,0.0,0.696,0.623,0.155,0.792,73.203
69,-14.029000000000002,0.038,0.8029999999999999,0.912,0.0969999999999999,0.196,106.841
67,-8.618,0.0,0.8440000000000001,0.795,0.0777,0.0969999999999999,101.674
67,-11.454,1.25e-06,0.474,0.561,0.0356,0.545,77.583
65,-12.918,0.00521,0.8640000000000001,0.964,0.0514,0.2769999999999999,105.164
66,-11.573,0.00074,0.81,0.957,0.0401,0.466,97.311
61,-9.343,0.831,0.53,0.708,0.348,0.115,176.142
61,-7.661,0.0,0.467,0.547,0.95,0.5489999999999999,137.355
66,-5.867000000000001,0.0,0.59,0.877,0.108,0.4039999999999999,132.966
66,-7.95,2.42e-05,0.488,0.664,0.6779999999999999,0.00154,88.369
63,-6.787999999999999,7.15e-06,0.6409999999999999,0.753,0.246,0.413,67.055
81,-3.804,0.0,0.578,0.619,0.257,0.00701,128.03799999999998
73,-5.948,0.0,0.536,0.545,0.114,0.00433,77.217
73,-6.985,0.0,0.7809999999999999,0.662,0.0457,0.0619,94.992
64,-4.984,0.00149,0.657,0.906,0.466,0.00392,108.036
68,-4.748,0.0,0.6559999999999999,0.86,0.145,0.0162,105.009
76,-4.995,0.0,0.774,0.931,0.305,0.0423,144.032
67,-6.664,0.0,0.574,0.512,0.0946,0.2339999999999999,76.899
63,-7.962999999999999,0.08,0.482,0.184,0.123,0.00382,119.994
63,-3.059,5.18e-06,0.8059999999999999,0.7979999999999999,0.316,0.0893,106.971
69,-11.435,0.0011099999999999,0.667,0.797,0.0602,0.000247,124.947
64,-4.047,0.0,0.682,0.634,0.0589,0.0721,130.058
72,-3.444,2.49e-06,0.634,0.564,0.0664,0.00737,148.003
65,-8.687000000000001,0.0,0.775,0.826,0.114,0.0518,97.06
61,-6.971,0.0,0.8079999999999999,0.848,0.0983,0.305,92.165
72,-9.813,0.0,0.61,0.444,0.2319999999999999,0.0614,103.946
65,-4.83,0.000535,0.6809999999999999,0.551,0.119,0.00244,105.031
67,-9.476,0.0017699999999999,0.7609999999999999,0.8809999999999999,0.0452,0.376,106.043
61,-11.503,0.0,0.775,0.2289999999999999,0.111,0.348,115.344
62,-7.563,0.0,0.8759999999999999,0.956,0.286,0.336,120.969
61,-13.509,0.267,0.8270000000000001,0.865,0.172,0.235,129.995
61,-5.851,0.0108,0.967,0.633,0.1989999999999999,0.129,123.927
65,-6.879,0.0,0.677,0.875,0.0351,0.0405,106.279
62,-6.496,1.75e-06,0.7120000000000001,0.612,0.111,0.204,129.131
65,-4.447,7.16e-06,0.6859999999999999,0.7959999999999999,0.233,0.0028,110.054
62,-7.587999999999999,6.57e-05,0.588,0.52,0.353,0.0017399999999999,136.97899999999998
68,-2.6630000000000003,2.55e-05,0.7140000000000001,0.838,0.146,0.00855,125.927
74,-3.2260000000000004,0.0,0.6990000000000001,0.499,0.8170000000000001,0.0288,127.961
62,-4.119,0.00193,0.506,0.3829999999999999,0.0856,0.0071099999999999,126.008
81,-5.0360000000000005,1.65e-06,0.628,0.104,0.096,0.093,125.026
68,-5.031000000000001,0.0,0.5589999999999999,0.3289999999999999,0.105,0.31,87.016
62,-2.8510000000000004,0.0,0.59,0.258,0.0798,0.276,126.029
74,-4.123,0.0,0.6459999999999999,0.418,0.322,0.213,128.035
65,-4.0360000000000005,0.00534,0.657,0.69,0.065,0.000704,145.889
77,-5.456,9.45e-05,0.503,0.521,0.0895,0.0159,121.985
86,-5.659,0.00187,0.518,0.588,0.171,0.00346,124.102
63,-6.468,0.00197,0.545,0.16,0.214,0.00622,124.973
68,-3.911,0.0,0.616,0.473,0.064,0.0283,127.966
71,-4.63,0.0,0.6779999999999999,0.769,0.0744,0.000417,130.028
71,-5.76,0.0006259999999999,0.7909999999999999,0.797,0.367,0.231,111.663
63,-3.797,1.18e-05,0.632,0.679,0.0604,0.0828,122.342
84,-4.401,1.03e-05,0.449,0.505,0.1969999999999999,0.347,134.59799999999998
